ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Revenue
4706,1966,Graduation,Single,34704,0,1,65,29,0,5,0,1,5,1,1,0,3,5,30
4070,1969,PhD,Married,94871,0,2,99,169,24,553,188,0,144,1,8,5,4,7,65
25,1958,Graduation,Married,65148,0,1,9,460,35,422,33,12,153,2,6,6,7,4,104
3697,1954,Graduation,Together,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,30
217,1956,Master,Single,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,142
4220,1970,PhD,Married,59892,0,1,26,73,0,13,0,1,0,1,2,1,3,3,30
5286,1987,Master,Single,41020,0,0,68,112,1,54,7,7,36,1,3,2,4,3,30
9559,1961,PhD,Married,57072,0,1,79,944,0,60,0,0,30,2,7,5,13,5,207
2849,1979,Graduation,Single,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,79
7787,1960,Graduation,Together,62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,125
3102,1981,2n Cycle,Together,19414,1,0,32,2,3,12,3,5,7,1,1,0,3,8,35
5868,1980,Graduation,Married,19107,1,0,49,2,4,9,10,5,16,2,1,0,3,7,30
8370,1976,2n Cycle,Together,75484,0,1,50,378,97,259,197,194,34,2,7,3,6,4,119
9988,1976,Master,Single,70379,0,1,84,553,25,142,65,67,8,3,6,3,13,4,174
2939,1970,Master,Together,79419,0,0,96,751,127,687,20,15,31,1,4,6,4,2,210
5529,1946,PhD,Together,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,69
9743,1955,Graduation,Married,76998,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,416
5763,1972,Master,Together,49854,1,0,63,123,17,171,39,0,30,5,6,2,5,6,50
3478,1971,PhD,Married,60585,1,1,17,267,42,309,55,42,21,10,7,4,9,5,54
7494,1950,PhD,Divorced,42873,1,1,11,209,0,40,3,2,15,4,6,1,4,8,87
1763,1988,Graduation,Together,87679,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,430
7250,1978,Graduation,Together,57867,1,0,48,344,35,178,15,23,17,7,7,2,9,6,83
2005,1990,Graduation,Married,35765,1,0,86,22,3,30,0,5,15,2,2,0,4,6,34
10770,1959,Graduation,Married,65492,0,0,73,247,161,295,210,85,47,2,4,7,13,2,105
6885,1977,Graduation,Divorced,32952,1,0,36,38,0,12,3,1,1,1,2,0,3,7,46
2072,1969,PhD,Together,53374,0,1,34,896,10,101,13,10,34,6,4,2,9,9,216
9463,1959,Graduation,Together,71706,0,1,16,931,56,253,91,98,14,4,9,5,7,5,288
6318,1988,Graduation,Married,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,220
4093,1975,Master,Together,53253,1,1,61,216,9,57,20,9,125,7,4,3,5,5,62
5751,1973,2n Cycle,Divorced,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,30
3340,1977,Graduation,Married,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,30
3594,1973,Master,Married,54108,1,1,74,539,6,91,8,6,97,13,8,2,9,8,117
3584,1955,PhD,Single,49667,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,231
3643,1974,Master,Married,63206,0,0,65,750,8,125,11,8,26,1,4,3,6,2,181
851,1972,Master,Married,57136,1,1,48,306,5,109,21,109,92,9,5,2,10,6,84
7706,1975,2n Cycle,Together,46772,0,1,88,350,104,189,197,151,57,6,11,8,5,8,85
3967,1971,PhD,Married,78931,0,0,19,331,197,170,58,152,35,1,2,8,13,1,106
10128,1958,Graduation,Together,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,164
486,1988,Graduation,Married,84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,124
9,1975,Master,Single,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,30
9451,1965,Graduation,Married,73538,0,1,92,811,76,428,99,137,107,3,10,4,9,7,224
9264,1986,Graduation,Married,79529,0,0,1,423,42,706,73,197,197,1,4,8,9,2,97
3865,1977,2n Cycle,Together,20981,0,0,14,2,12,10,6,13,30,1,3,1,2,8,30
2853,1980,Graduation,Single,51766,1,0,74,60,51,87,6,20,51,2,4,2,4,5,30
1490,1962,Graduation,Married,55759,0,1,84,675,0,85,10,7,77,5,10,3,8,8,181
6310,1978,Graduation,Married,33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,30
10380,1972,Master,Married,37787,1,0,50,40,1,40,4,3,18,1,3,0,3,8,30
3887,1970,Graduation,Single,27242,1,0,2,3,17,26,20,1,39,2,2,0,3,9,37
4278,1983,PhD,Single,87188,0,0,73,910,111,724,49,74,55,1,10,2,6,3,342
8643,1971,Graduation,Together,69930,0,0,21,252,98,827,219,70,196,1,4,5,12,3,82
1998,1976,Graduation,Single,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,30
10795,1973,PhD,Married,37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,30
11110,1973,Graduation,Single,3502,1,0,56,2,1,1,0,0,1,0,0,0,0,14,30
2408,1976,Graduation,Married,58597,1,1,20,490,0,184,10,28,21,12,7,4,9,7,137
202,1948,PhD,Widow,82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1,147
7998,1958,Graduation,Together,28087,1,1,77,53,8,17,13,0,21,3,2,2,2,7,37
830,1987,PhD,Single,74004,0,0,5,784,48,560,42,176,48,1,4,6,4,3,222
3536,1960,Graduation,Together,19740,0,1,65,7,11,3,10,4,20,2,1,1,3,5,30
6050,1975,2n Cycle,Married,57036,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,270
125,1958,2n Cycle,Together,53083,1,1,65,215,7,33,3,0,13,6,5,1,5,7,30
3463,1975,PhD,Married,69283,0,1,41,674,62,134,0,26,8,4,7,3,13,5,193
2804,1975,Master,Single,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,30
3745,1988,2n Cycle,Married,23331,1,0,92,5,36,7,0,10,45,2,3,0,3,8,30
9771,1988,2n Cycle,Single,23331,1,0,97,104,20,101,24,15,5,6,5,1,5,9,30
451,1989,Graduation,Single,9255,1,0,91,9,0,7,2,0,4,1,1,1,2,8,30
10530,1959,PhD,Widow,67786,0,0,0,431,82,441,80,20,102,1,3,6,6,1,106
1079,1971,PhD,Married,71969,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,265
8920,1967,Master,Single,59235,1,0,4,448,40,469,80,0,91,3,11,2,12,7,49
6678,1989,Graduation,Together,31928,1,0,5,33,4,24,4,2,5,2,3,0,4,7,30
3852,1961,Master,Together,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,187
528,1978,Graduation,Married,65819,0,0,99,267,38,701,149,165,63,1,5,4,10,3,104
73,1953,PhD,Single,51411,1,2,81,14,0,3,0,0,1,1,0,0,3,5,30
5589,1964,Graduation,Divorced,51983,0,1,95,631,0,115,10,7,30,3,9,2,10,7,119
10212,1986,Master,Together,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,30
6365,1987,2n Cycle,Married,30390,0,0,5,10,12,12,25,1,20,1,2,0,3,6,30
5636,1963,Graduation,Single,30983,0,0,50,51,4,50,12,1,49,1,4,0,3,8,30
591,1957,Graduation,Widow,66033,0,1,76,293,35,179,46,59,65,2,8,3,7,7,93
2217,1975,2n Cycle,Married,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,30
2544,1951,Master,Divorced,57530,0,1,68,50,1,27,6,7,1,1,1,1,4,1,30
7725,1965,2n Cycle,Married,76800,0,0,33,173,26,255,35,71,81,1,4,4,7,1,49
8091,1956,Graduation,Married,63943,0,1,50,423,184,368,13,97,21,1,6,4,6,5,91
7321,1962,Graduation,Together,76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,72
5462,1974,Graduation,Married,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,200
7791,1967,Master,Married,37054,1,1,89,12,1,6,0,1,5,2,1,0,3,7,30
955,1962,Master,Together,47175,1,1,81,167,2,44,6,2,19,7,4,2,4,8,50
4037,1976,Graduation,Divorced,31859,1,0,77,3,1,3,8,0,5,1,1,0,2,7,30
6642,1961,Graduation,Divorced,27215,2,1,50,30,5,22,8,9,28,4,2,1,4,6,33
2793,1976,PhD,Divorced,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,144
5424,1983,Graduation,Married,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,30
879,1976,Master,Married,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,67
9530,1988,Graduation,Married,24645,1,0,16,5,3,4,4,1,0,1,1,0,2,8,48
4828,1954,Graduation,Divorced,79865,0,1,12,71,99,278,185,121,38,1,5,10,5,1,41
10699,1985,Graduation,Married,44322,1,0,30,46,0,40,3,0,3,2,3,0,3,8,30
1497,1952,Graduation,Single,47958,0,1,8,268,11,88,15,3,22,2,6,3,5,5,46
7476,1964,Master,Single,63972,0,1,93,928,63,254,0,12,12,4,5,4,10,4,239
4390,1954,Graduation,Together,75315,0,1,14,459,15,171,142,23,31,2,5,4,12,2,149
10478,1950,PhD,Married,55517,1,1,53,483,0,108,0,6,36,5,11,1,6,9,76
1081,1957,PhD,Married,75283,1,2,26,733,9,180,12,19,66,11,6,3,5,4,210
4261,1946,PhD,Single,82800,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,349
9916,1954,Graduation,Married,38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,30
5350,1991,Master,Single,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,425
8135,1986,Master,Married,27161,1,0,41,7,4,23,7,0,11,1,1,0,3,7,30
8685,1977,Graduation,Married,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,50
4967,1960,PhD,Together,38201,0,1,19,233,0,23,0,0,12,4,5,1,5,8,35
2130,1982,Graduation,Together,45203,2,0,4,35,3,67,10,8,24,1,3,1,3,6,30
9298,1947,PhD,Together,81574,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,432
8175,1992,Graduation,Married,34935,0,0,71,34,4,66,3,10,20,1,2,1,4,7,30
6257,1976,Master,Single,60482,0,1,81,255,43,134,37,14,24,1,7,2,7,7,46
3790,1956,Graduation,Together,34633,2,1,31,8,1,5,0,0,1,1,1,0,2,6,30
9952,1947,Master,Together,78093,0,0,53,368,32,639,13,43,10,1,4,7,5,1,138
3503,1950,Graduation,Divorced,82460,0,0,78,255,47,573,52,32,15,1,5,3,6,1,64
5223,1966,Master,Together,45903,0,1,80,33,8,10,2,10,3,2,2,1,3,4,30
4608,1987,Graduation,Divorced,81361,0,0,18,163,23,424,27,65,76,1,3,10,13,1,62
1626,1973,PhD,Divorced,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,30
4764,1952,Master,Together,40442,1,1,52,45,12,52,25,22,13,4,3,1,4,7,30
2471,1965,Graduation,Married,61482,0,0,39,48,58,68,16,66,43,1,3,2,6,2,30
5892,1980,Graduation,Married,34968,1,0,11,158,6,45,8,2,2,7,3,2,5,7,30
2612,1987,Graduation,Married,75794,0,0,33,754,160,625,63,32,48,1,7,5,12,3,230
4971,1962,PhD,Together,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,30
5185,1955,Graduation,Married,74268,0,0,83,199,66,315,97,174,41,1,4,3,5,2,30
10069,1988,Basic,Together,13724,1,0,43,2,7,5,2,15,27,1,2,0,2,9,30
2262,1965,Master,Together,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,55
1131,1967,PhD,Single,52569,0,1,54,85,0,3,0,0,7,1,2,0,4,3,30
1041,1973,PhD,Single,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,42
24,1960,Master,Together,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,30
3409,1984,Graduation,Single,36108,1,0,68,141,8,129,3,11,47,3,7,1,4,9,62
7022,1971,Graduation,Married,76445,1,0,2,739,107,309,140,80,35,1,2,5,13,6,227
7943,1975,PhD,Married,36663,1,0,40,18,0,6,3,3,5,1,1,1,3,2,30
5272,1965,Master,Married,53843,0,1,64,378,0,88,19,4,73,4,8,5,3,7,78
5453,1956,Master,Married,90226,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,419
2565,1955,Master,Divorced,70638,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,274
800,1960,Graduation,Together,44512,1,1,57,23,1,6,0,0,2,2,1,0,3,4,30
11092,1961,Graduation,Married,27116,1,1,78,12,1,21,2,2,3,2,2,0,3,7,30
5062,1963,PhD,Married,54072,1,1,71,35,0,4,0,0,0,1,2,0,2,8,30
8969,1977,Graduation,Married,71855,0,1,59,548,31,422,0,112,28,4,5,5,11,3,160
4656,1990,2n Cycle,Single,51250,1,0,28,342,32,230,34,32,40,5,10,5,4,9,103
4480,1973,Master,Married,60432,0,1,61,365,3,15,4,3,11,5,7,2,5,6,95
9971,1964,PhD,Married,65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,99
6729,1988,Graduation,Single,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,120
1773,1978,2n Cycle,Married,12393,0,0,38,5,6,15,11,7,13,1,2,0,3,9,31
9242,1990,Graduation,Single,64509,0,0,19,836,185,575,24,25,77,1,6,3,9,4,234
1764,1975,Graduation,Single,33955,1,0,92,100,2,128,23,7,10,4,5,1,5,8,30
6215,1977,Graduation,Married,31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,30
10099,1984,Graduation,Married,55434,1,0,21,238,115,215,169,69,76,3,5,3,13,4,117
5423,1983,Graduation,Together,28359,1,0,35,6,0,5,2,1,2,1,1,0,2,7,30
940,1987,Graduation,Single,57100,1,0,9,158,11,99,15,11,17,2,3,2,7,3,30
3011,1965,Graduation,Married,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,30
3298,1956,Master,Married,52973,0,1,92,856,0,76,12,9,199,7,9,6,9,8,204
8286,1965,PhD,Together,51717,0,1,55,98,1,17,0,1,5,1,3,0,4,7,30
9668,1971,Graduation,Married,18793,1,0,14,4,16,20,0,17,20,3,2,0,4,8,30
5120,1982,2n Cycle,Together,66664,0,0,78,398,96,447,220,96,32,1,5,7,6,3,125
6097,1959,Graduation,Single,50664,1,1,64,313,8,104,6,4,126,9,8,1,6,9,50
7019,1963,Graduation,Together,54414,1,1,49,109,18,16,24,26,18,4,3,1,5,4,61
7408,1952,PhD,Married,54549,0,1,8,216,2,6,0,0,9,2,5,1,4,7,69
8041,1971,PhD,Widow,47111,0,1,35,595,71,153,120,112,41,6,3,2,10,9,103
252,1963,PhD,Divorced,41003,0,0,11,123,133,142,71,44,88,1,6,2,8,6,46
9986,1982,Graduation,Together,19444,1,0,8,16,0,23,3,2,10,3,4,1,2,7,30
3276,1976,2n Cycle,Together,36301,1,0,53,11,12,35,3,5,12,1,3,0,3,7,30
3859,1947,PhD,Together,73059,0,1,36,410,112,420,0,82,71,1,9,3,13,4,130
3570,1969,PhD,Together,42731,1,0,64,159,2,51,6,2,24,3,4,1,5,5,30
3783,1959,PhD,Married,52854,1,1,43,105,0,10,0,1,0,2,2,1,4,5,30
10207,1978,Graduation,Together,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,30
10906,1948,PhD,Together,46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,44
3427,1955,PhD,Married,59821,0,1,11,629,0,70,0,0,35,6,11,2,7,8,143
5209,1954,Graduation,Divorced,50002,0,1,21,443,5,71,21,16,82,2,8,2,7,7,70
10711,1945,Graduation,Married,69755,0,0,23,217,77,373,111,23,93,1,3,6,12,1,69
10785,1969,Graduation,Married,44078,1,1,17,24,1,10,2,0,4,2,2,0,3,5,46
2814,1976,Master,Together,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,30
6866,1969,Master,Together,35924,1,1,56,8,0,14,2,3,7,1,1,0,3,5,30
1665,1964,PhD,Divorced,64140,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,403
6575,1981,Graduation,Together,56386,1,1,51,230,48,214,13,32,75,8,9,1,7,9,50
3829,1979,Basic,Together,24594,1,0,94,1,3,6,10,0,9,1,1,0,3,5,30
3091,1981,2n Cycle,Together,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,82
10141,1960,Master,Divorced,39228,0,0,1,7,1,6,0,3,3,1,0,0,3,4,30
5177,1974,Master,Married,58494,0,1,56,298,7,68,4,0,19,2,6,2,6,6,66
7005,1981,Graduation,Single,58684,0,0,71,479,35,179,28,7,85,1,5,3,12,2,132
6409,1967,Graduation,Divorced,57136,0,0,18,267,140,599,34,12,127,1,7,5,7,6,85
7485,1950,PhD,Widow,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,67
8079,1982,Graduation,Married,22448,1,0,86,3,1,8,23,2,18,3,2,1,3,3,30
8395,1961,Graduation,Single,82014,0,0,48,980,37,265,35,163,31,1,3,6,12,6,328
10352,1963,Graduation,Widow,34213,1,1,2,50,4,28,6,3,26,3,3,1,2,9,30
4931,1977,Graduation,Together,157146,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,30
13,1947,PhD,Widow,25358,0,1,57,19,0,5,0,0,8,2,1,0,3,6,30
1834,1978,Master,Single,35544,1,0,77,30,5,23,4,1,4,1,2,0,3,7,30
2285,1954,Master,Together,36634,0,1,0,213,9,76,4,3,30,3,5,2,5,7,35
2295,1954,PhD,Married,62670,0,1,57,539,30,92,80,46,38,1,5,3,13,3,162
1378,1972,2n Cycle,Together,50334,0,1,24,284,16,160,84,16,134,6,7,4,6,6,37
2781,1981,Graduation,Single,72066,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,312
1165,1958,PhD,Single,50729,1,1,62,239,13,143,45,4,52,9,6,2,7,6,75
1404,1968,Graduation,Together,34916,2,0,89,51,23,82,33,0,42,4,5,1,3,9,30
6457,1976,Graduation,Divorced,64892,0,1,77,527,24,230,32,24,65,2,6,4,12,4,95
2639,1966,Graduation,Single,43602,1,1,45,19,5,12,10,3,19,3,3,1,2,6,30
8299,1989,PhD,Single,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,31
6437,1985,2n Cycle,Single,41473,1,0,80,21,8,20,15,3,9,1,2,0,3,7,30
6912,1967,PhD,Married,63246,0,2,60,593,30,91,29,22,7,1,6,3,12,4,130
7327,1959,PhD,Married,36732,1,1,71,21,5,3,10,1,7,3,1,1,4,2,30
5299,1970,PhD,Married,69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,343
4127,1967,PhD,Married,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,323
8143,1985,PhD,Single,37929,0,0,49,202,2,46,3,2,10,2,4,2,5,7,30
1964,1951,Graduation,Together,86610,0,0,66,446,107,768,33,196,53,1,5,6,6,2,147
3690,1986,Master,Married,80141,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,372
3433,1955,2n Cycle,Married,72635,0,0,54,390,22,323,104,35,107,1,6,8,6,3,95
3389,1970,Graduation,Married,69016,0,1,61,726,53,363,123,107,161,4,8,9,13,5,233
4712,1991,2n Cycle,Together,20193,0,0,18,8,8,22,24,11,9,1,1,1,4,4,30
1170,1975,Graduation,Married,27573,1,0,45,50,15,110,39,15,15,4,5,1,4,8,30
6347,1979,Basic,Single,15862,1,0,26,1,1,4,11,9,10,1,1,0,3,8,31
4065,1976,PhD,Married,49544,1,0,0,308,0,73,0,0,23,2,5,1,8,7,81
8230,1980,Graduation,Married,33228,1,0,28,22,2,31,7,4,5,1,2,0,3,7,30
1215,1978,Graduation,Together,70440,0,0,49,690,117,499,76,102,88,1,5,10,7,3,203
5939,1971,Graduation,Together,38232,1,1,84,43,5,28,7,6,33,4,3,1,3,5,30
2156,1955,PhD,Married,22554,1,1,38,27,0,10,0,0,4,4,2,0,4,5,30
7788,1983,PhD,Married,23536,1,0,53,6,0,3,0,0,1,1,0,0,3,3,30
10323,1952,Graduation,Married,49413,0,1,88,205,7,41,3,2,46,2,4,2,5,5,30
7947,1969,Graduation,Married,42231,1,1,99,24,0,8,0,1,4,1,1,0,3,5,30
1891,1980,Master,Divorced,78789,0,0,12,667,50,850,21,83,83,1,4,6,5,2,201
2570,1968,Graduation,Together,56534,0,1,35,691,7,61,10,0,46,4,10,4,7,8,160
9256,1971,Graduation,Single,58350,0,1,5,493,26,206,116,80,80,4,8,3,12,6,121
295,1989,Graduation,Single,81217,0,0,77,493,70,324,146,40,84,1,3,7,11,1,155
7397,1951,Graduation,Single,49090,0,1,45,494,5,82,7,0,100,3,7,2,9,7,109
6349,1987,Master,Divorced,61787,0,0,71,621,73,414,78,48,85,1,8,4,6,5,144
10790,1985,PhD,Married,18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8,30
10398,1981,2n Cycle,Single,24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7,30
2431,1990,Graduation,Married,18222,0,0,70,12,4,19,12,6,14,1,2,0,3,8,30
550,1952,Graduation,Divorced,62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,100
1890,1971,2n Cycle,Together,42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7,30
10742,1983,PhD,Married,86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1,171
10356,1957,PhD,Divorced,41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7,30
4676,1951,Master,Widow,73705,0,2,86,612,91,520,258,107,107,2,9,6,8,5,184
8852,1976,Graduation,Married,61064,0,1,80,387,126,342,0,45,180,5,8,4,11,6,102
3565,1955,Master,Married,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,30
5294,1989,Graduation,Single,18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7,30
1958,1973,PhD,Together,55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5,150
7349,1973,Basic,Together,9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8,30
8799,1984,PhD,Married,38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7,30
1351,1956,Master,Together,58656,0,1,25,962,12,194,16,24,12,4,7,8,13,6,239
1045,1965,Graduation,Together,52117,0,1,55,112,10,107,30,0,20,2,5,2,4,7,61
7732,1978,Graduation,Married,64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5,73
8070,1973,PhD,Married,54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3,30
477,1986,Graduation,Married,83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,376
7832,1959,Master,Married,77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4,289
2202,1978,Graduation,Together,41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5,36
7396,1966,Graduation,Married,80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3,127
4055,1992,Basic,Single,18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,30
10340,1984,Graduation,Together,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,30
10091,1956,Graduation,Single,60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5,132
7629,1977,Graduation,Married,22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7,30
10640,1974,Graduation,Together,44392,1,1,71,87,5,71,7,12,29,5,4,1,4,7,30
3498,1976,PhD,Married,55424,0,1,6,462,61,184,10,53,107,4,7,5,9,6,94
6742,1979,Graduation,Married,17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,30
1172,1983,PhD,Married,92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3,357
569,1991,Graduation,Single,90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2,269
4686,1962,PhD,Widow,82571,0,0,28,861,31,558,62,95,79,0,6,5,13,2,297
1381,1982,PhD,Single,38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8,30
2634,1979,Master,Single,16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6,30
10905,1955,Graduation,Together,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,30
1744,1965,Basic,Single,23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,30
1000,1961,Master,Together,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,159
3828,1951,Graduation,Married,71107,0,1,61,533,10,217,198,174,195,2,7,6,13,4,189
8605,1964,PhD,Together,46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6,30
10304,1959,Graduation,Married,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,30
4351,1955,Graduation,Divorced,37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7,30
10129,1966,Graduation,Together,82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1,153
2499,1958,2n Cycle,Single,75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,78
10092,1954,Graduation,Divorced,70044,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,268
7500,1967,Graduation,Single,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,57
5796,1963,Graduation,Married,77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1,152
10556,1959,Graduation,Married,54984,0,1,51,173,13,131,32,3,6,4,6,1,6,7,57
1064,1971,PhD,Married,42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,38
48,1964,Graduation,Together,55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6,30
7610,1983,Graduation,Together,37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8,38
263,1945,PhD,Single,45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8,30
10814,1947,Graduation,Together,70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4,109
9710,1969,PhD,Divorced,58086,0,1,80,708,7,62,0,0,15,2,11,3,7,8,146
9292,1952,Graduation,Married,81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2,111
10250,1947,Basic,Together,28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7,30
7881,1946,Master,Married,66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,176
5847,1969,Graduation,Divorced,69901,0,1,95,312,21,206,102,92,149,3,7,3,10,5,91
737,1949,PhD,Married,80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,500
3571,1961,PhD,Together,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,179
7807,1974,Graduation,Married,44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6,31
3878,1980,2n Cycle,Single,31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7,30
5092,1949,PhD,Widow,51569,0,1,39,380,0,47,6,0,34,4,7,1,7,8,42
2154,1971,Graduation,Widow,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,30
5394,1979,Basic,Single,16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,30
3798,1968,Graduation,Married,41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6,30
3524,1971,Master,Single,39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9,32
5247,1955,PhD,Married,38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4,37
5883,1972,Graduation,Married,77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5,70
2118,1964,2n Cycle,Married,62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4,75
8812,1979,2n Cycle,Divorced,13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,30
6616,1975,Graduation,Together,59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2,44
2797,1977,Graduation,Married,72117,0,1,34,707,20,171,65,60,50,1,9,7,9,5,172
4328,1986,2n Cycle,Married,21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6,30
9167,1956,Graduation,Married,67131,0,1,72,465,71,250,93,35,62,3,9,2,12,6,108
10560,1980,PhD,Single,36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5,46
2631,1982,Graduation,Together,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,100
